molecule_id,smiles,taste
train_924,Cc1cc(NS(=O)(=O)[O-])ccc1Br.[Na+],6
train_925,COc1cc(O)c2ccoc2c1C(=O)C=Cc1ccc(O)cc1,0
train_926,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,6
train_927,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1ccc(O)c(O)c1)C(=O)O,1
train_928,CCCCOC(=O)CCC(C)=O,0
train_929,CNCC(C)C1CCCCC1.Cl,0
train_930,CCCC(CC)NC(=O)C(N)CC(=O)O,0
train_931,Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1.Cl.Cl,0
train_932,OC1COC(O)C(O)C1O,6
train_933,O=S(=O)([O-])Nc1cccc2c1CCC2.[Na+],6
train_934,COc1ccc(S(=O)(=O)C2(C(=O)O)CCCC2)cc1,3
train_935,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1.Cl,0
train_936,C=C(C)CCCC(C)CCOC(C)=O,0
train_937,O=[N+]([O-])c1ccccc1-c1csc(NS(=O)(=O)[O-])n1.[Na+],3
train_938,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3c(c2)OCO3)cc1,6
train_939,CCCNS(=O)(=O)OCCC,2
train_940,C1CCNC1,0
train_941,NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0
train_942,CC(C(=O)O)C1CCC(C23CCC(=O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,0
train_943,O=S(=O)([O-])Nc1cc(C(F)(F)F)ccn1.[Na+],3
train_944,O=C(CO)C(O)C(O)C(O)CO.O=CC(O)C(O)C(O)C(O)CO,6
train_945,CCOC(=O)c1ccc(NC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)OC)cc1,6
train_946,C=CCC1(C2C=CCC2)C(=O)NC(=O)NC1=O,0
train_947,N#Cc1ccc(NC(=O)NC2(CC(=O)O)CCCCCC2)cc1,2
train_948,CC(C)C(C)(C(=O)O)S(=O)(=O)c1ccccc1,6
train_949,O=S(=O)([O-])Nc1ccc(C(F)(F)F)cc1Cl.[Na+],3
train_950,NCCCC(N)C(=O)NCC(=O)O,2
train_951,O=C(C=Cc1ccc(O)cc1)Nc1ccc(O)cc1C(=O)O,0
train_952,O=C(O)C1CCC(=O)N1CC1(O)OCC(O)C(O)C1O,8
train_953,O=C1NS(=O)(=O)c2cc(I)ccc21,0
train_954,CCNc1ccccc1NS(=O)(=O)[O-].[Na+],6
train_955,O=S(=O)([O-])N(CCN1CCOCC1)S(=O)(=O)[O-].[Na+].[Na+],0
train_956,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)[O-].[Na+],0
train_957,CCSc1nnc(NS(=O)(=O)[O-])s1.[Na+],6
train_958,NC(CCC(=O)O)C(=O)[O-].[NH4+],8
train_959,COC(=O)c1ccc(CCc2ccc(OC)c(O)c2)cc1,7
train_960,CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,6
train_961,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0
train_962,CC(=O)C(C)(O)O,6
train_963,CCCCC(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OC,6
train_964,OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,6
train_965,ON=CC1=CCOCC1,0
train_966,O=S(=O)([O-])c1cc2c(nc(-c3ccccc3)n2Nc2ccccc2)c2ccccc12,7
train_967,COc1ccc(C2Oc3ccccc3OC2C)cc1O,7
train_968,O=C(O)C1(S(=O)(=O)c2ccccc2)CCC1,3
train_969,CCC(=O)OCC=C(C)CCC=C(C)C,0
train_970,CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(CC(C(C)C)C3(C)C)(C1=O)C2=O,0
train_971,CCC(C)C(=O)C1=C(O)C(O)(CC=C(C)C)C(O)(C(=O)CC=C(C)C)C1=O,0
train_972,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,0
train_973,C=COc1ccc([N+](=O)[O-])cc1N,6
train_974,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,0
train_975,COc1cc([N+](=O)[O-])ccc1NS(=O)(=O)[O-].[Na+],3
train_976,Cl.OC(c1ccccc1)(c1ccccc1)C1CCCCN1,0
train_977,Cc1ccccc1OCC(O)CO,0
train_978,COc1ccc(C2OCCc3ccccc3O2)cc1O,7
train_979,NC(CSSCC(N)C(=O)O)C(=O)O,7
train_980,CCOC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1,6
train_981,COc1ccc(C2CSc3cc(O)ccc3O2)cc1O,6
train_982,CCC1=CC(=O)[N-]S(=O)(=O)O1.[Na+],6
train_983,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,6
train_984,O=CO,5
train_985,CCOC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OCC,6
train_986,O=C1CC2OCC=C3C[N+]4([O-])CCC56c7ccccc7N1C5C2C3CC64,0
train_987,CC(=O)Oc1ccccc1C(=O)O,0
train_988,CC1=C(C)CC(C(=O)O)(S(=O)(=O)c2ccccc2)C(C)C1,6
train_989,CNS(=O)(=O)[O-].[Na+],3
train_990,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0
train_991,CC(C)(C)C(C(=O)O)S(=O)(=O)CCc1ccccc1,6
train_992,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0
train_993,Cc1cccc(C)c1NC(=O)C[N+](C)(C)CCCc1ccc(Cl)cc1,0
train_994,C=C1CC23CCC4C(C)(C(=O)OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,6
train_995,CCN(CC)CC(C)(C)COC(=O)C(CO)c1ccccc1.O=P(O)(O)O,0
train_996,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0
train_997,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,0
train_998,O=Cc1ccc2c(c1)OCO2,2
train_999,N#Cc1nc[nH]c1NS(=O)(=O)[O-].[Na+],3
train_1000,O=C(O)C1(S(=O)(=O)c2ccccc2)CC=CCC1,3
train_1001,Nc1cc([N+](=O)[O-])ccc1O,6
train_1002,CC1=CCOCC1,0
train_1003,O=C(O)C(C(=O)c1ccccc1)S(=O)(=O)c1ccccc1,3
train_1004,COc1ccc(CCC(=O)c2ccccc2)cc1O,5
train_1005,CCCCCCCCC=CCCCCCCCC(=O)O,2
train_1006,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,0
train_1007,COCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1OC,6
train_1008,Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],0
train_1009,CCCC(=O)CC(=O)NC1CCOC1=O,0
train_1010,CCOCCC(C)NC(=O)C(N)CC(=O)O,6
train_1011,O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,0
train_1012,N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCCCCC2)cc1,6
train_1013,O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21,6
train_1014,CCc1cccc(C(C)C)c1NS(=O)(=O)[O-].[Na+],3
train_1015,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0
train_1016,CN(C)CCNS(=O)(=O)[O-].[Na+],3
train_1017,Cc1ccc(S(=O)(=O)C(C(=O)O)C(C)C)cc1,6
train_1018,[Br-].[Li+],0
train_1019,O=C(O)CC(NC(=O)Nc1ccc(C[N+](=O)[O-])cc1)c1ccccc1,7
train_1020,O=S(=O)([O-])Nc1cccc(OCc2ccccc2)c1.[Na+],0
train_1021,CCc1cccc(C(C)CC)c1NS(=O)(=O)[O-].[Na+],3
train_1022,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1CC2CCC1C2,6
train_1023,N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccncc2)cc1,6
train_1024,c1c[nH]cn1,0
train_1025,COC(=O)C(CCCNC(C)=O)NC(=O)C(N)CC(=O)O,6
train_1026,CCNC(=O)C1CC(C)CCC1C(C)C,1
train_1027,COC1OC(CO)C(O)C(O)C1O,6
train_1028,CCC(O)CO,6
train_1029,COc1ccc(C2CSc3ccccc3O2)cc1O,6
train_1030,Nc1cc(C(=O)O)ccc1Cl,0
train_1031,C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O,0
train_1032,CC=C(C)C=NO,6
train_1033,CC(C)CCNS(=O)(=O)[O-].[Na+],6
train_1034,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0
train_1035,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.[Cl-],0
train_1036,O=S(=O)([O-])NC1CCCCSC1.[Na+],6
train_1037,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCCc1ccc(OC)c(O)c1,6
train_1038,COCC1CC=C(C)CC1,6
train_1039,Oc1cccc(O)c1,6
train_1040,Cc1cccc(C)c1NC(=O)C[N+](C)(C)CCBr,0
train_1041,CN1CC(=O)N=C1N,0
train_1042,CCOc1ccc(NS(=O)(=O)[O-])cc1.[Na+],1
train_1043,CC[N+](CC)(CC)CC.[OH-],0
train_1044,CCCCCc1nnc(NS(=O)(=O)[O-])s1.[Na+],3
train_1045,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],0
train_1046,O=C(C=CCCc1ccc2c(c1)OCO2)N1CCCCC1,1
train_1047,O=C(O)CCC(NC(=O)C1CCCN1C(=O)C1CCC(=O)N1)C(=O)O,8
train_1048,COc1ccc(CCCc2ccccc2)cc1O,6
train_1049,CCC(C)C(C)NS(=O)(=O)[O-].[Na+],3
train_1050,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C.Cl,0
train_1051,O=C(O)CCNC(=O)Nc1ccc(C(=O)O)cc1,7
train_1052,O=C(CCc1ccc(O)c(O)c1)NCCCCNCCCNC(=O)CCc1ccc(O)c(O)c1,0
train_1053,CCC(C)C1NC(=O)C(C)NC1=O,0
train_1054,CC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,6
train_1055,COc1ccc(CCC2CCCCC2)cc1O,6
train_1056,CC(C)c1ccc(C=NO)cc1,0
train_1057,COCC(C)(OC)C1CC=C(C)CC1,0
train_1058,O=c1[nH]c(SCc2ccco2)nc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],8
train_1059,CCCc1ccccc1NS(=O)(=O)[O-].[Na+],6
train_1060,CCC(C)C(=O)C1=C(O)C2(O)C(CC3C(C)(C)C(C(C)(C)O)CC32O)C1=O,0
train_1061,COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,6
train_1062,C1CCN2CC3CC(CN4CCCCC34)C2C1,0
train_1063,COc1ccc(C2Cc3cccc(OC(C)=O)c3C(=O)O2)cc1OC(C)=O,6
train_1064,O=S(=O)([O-])NC1CCCSCCC1.[Na+],6
train_1065,O=c1[nH]c(SCC2CCCO2)nc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],8
train_1066,COc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1O,6
train_1067,N#Cc1ccc(NC(=O)NC(CC(=O)O)C2CCCCCCC2)cc1,2
train_1068,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,0
train_1069,COCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,6
train_1070,CC[N+](C)(C)c1cccc(O)c1.[Br-],0
train_1071,CC(C)=CCC(=O)C1(O)C(O)=C(C(=O)CC(C)C)C(=O)C1CC=C(C)C,0
train_1072,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(F)(F)F,6
train_1073,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,8
train_1074,NC(=O)CC1NC(=O)C(Cc2ccccc2)NC1=O,0
train_1075,CC1CC2OC(=O)C3(C)CCCC(C)(C23)C1(O)CCc1ccoc1,0
train_1076,CC1(C(=O)O)C=C2C3CCC4C5(C=O)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)CC1,6
train_1077,CCOc1ccccc1NC(N)=O,7
train_1078,NC1CCCCC1,0
train_1079,CC1CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1C,6
train_1080,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0
train_1081,O=C([O-])c1cccc(NS(=O)(=O)[O-])c1.[Na+],7
train_1082,CC(C)C1NC(=O)C(C(C)C)NC1=O,0
train_1083,CCCCNS(=O)(=O)OCC,2
train_1084,C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0
train_1085,C=C(C)C(=O)OCC(C)NC(=O)C(N)CC(=O)O,6
train_1086,CC12CCC(C1)C(C)(C)C2O,0
train_1087,CCCCCC=CCCCCCCCC(=O)CC(O)COC(C)=O,0
train_1088,OCCO,6
train_1089,CC(=O)OC1C(C)OC(OC2C(O)C3(C)CCC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(CO)C6CCC54C)C3CC2(C)CO)C(OC(C)=O)C1OC(C)=O,6
train_1090,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)S(=O)(=O)C1(C)C,6
train_1091,CC(CC(=O)OC1CCCCC1)NC(=O)C(N)CC(=O)O,6
train_1092,O=P([O-])([O-])OCC1OC(n2cnc3c(Cl)ncnc32)C(O)C1O.[Na+].[Na+],8
train_1093,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,0
train_1094,COc1ccc(CCc2cccc(C(=O)O)c2)cc1O,7
train_1095,COc1ccc(C(=O)Oc2ccccc2)cc1O,6
train_1096,COc1cc(O)c(CC=C(C)C)c(O)c1,0
train_1097,Cc1cc(NS(=O)(=O)[O-])ccc1F.[Na+],0
train_1098,OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1O,6
train_1099,COc1ccc(C2Cc3cccc(O)c3C(=O)N2)cc1O,6
train_1100,CC1=CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1,6
train_1101,NC(CC(=O)c1ccccc1NC=O)C(=O)O,6
train_1102,COC1OC(CO)C(O)CC1O,6
train_1103,O=c1[nH]c(SCc2ccco2)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,8
train_1104,CCNC(=O)C(C)(C(C)C)C(C)C,1
train_1105,NC(CC(=O)O)C(=O)NC(CO)C(=O)OC1CCCCC1,6
train_1106,COc1ccccc1C=O,0
train_1107,OC1COCC1O,3
train_1108,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,0
train_1109,CC1CCC(C(C)C)C(=O)C1,0
train_1110,O=C(O)CCNC(=O)Oc1ccc([N+](=O)[O-])cc1,6
train_1111,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Ca+2],8
train_1112,Cc1ccc([N+](=O)[O-])cc1N,6
train_1113,CC(O)CCC(=O)NCCc1ccccc1,8
train_1114,COc1ccc(C2OC(=O)c3ccccc3O2)cc1O,6
train_1115,O=C1OC(c2ccc(O)cc2)Cc2cccc(O)c21,7
train_1116,Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],0
train_1117,O=[N+]([O-])c1ccc(NS(=O)(=O)[O-])c([N+](=O)[O-])c1.[Na+],3
train_1118,CCCCCCC1(CC)C(=O)N=C([O-])NC1=O.[Na+],0
train_1119,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1
train_1120,CC(Cc1ccc(F)cc1)NC(=O)C(N)CC(=O)O,6
train_1121,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1O,0
train_1122,CC(=O)Nc1ccc(C=NNC(N)=S)cc1,0
train_1123,O=C(CO)CO,6
train_1124,CN(NC(=Nc1ccc(C#N)cc1)NCC(=O)O)c1ccccc1,6
train_1125,O=S(=O)([O-])Nc1ccc(I)cc1F.[Na+],5
train_1126,CC1(C)OC2C(COP(=O)([O-])[O-])OC(n3cnc4c(=O)[nH]cnc43)C2O1.[Na+].[Na+],8
train_1127,CC1SCCCC1NS(=O)(=O)[O-].[Na+],3
train_1128,CCC(=O)OCC(CO)NC(=O)C(N)CC(=O)O,6
train_1129,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)C3,6
train_1130,CCCC[N+](C)(CC(=O)Nc1c(C)cccc1C)Cc1ccc(Cl)cc1,0
train_1131,O=S(=O)([O-])Nc1ccc(S(=O)(=O)N2CCCCC2)cc1.[Na+],0
train_1132,O=S(=O)([O-])Nc1nnc(-c2cccc(Cl)c2)s1.[Na+],3
train_1133,Cc1ccc([N+](=O)[O-])c(NS(=O)(=O)[O-])c1.[Na+],5
train_1134,OCC1OC(OC2(CO)OC(CO)C(Cl)C2O)C(O)C(O)C1O,6
train_1135,CSCCC(N)C(=O)O,6
train_1136,CC(COC(=O)C(C)C)NC(=O)C(N)CC(=O)O,6
train_1137,CCCOc1ccc([N+](=O)[O-])cc1N,6
train_1138,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCC(C)(C)C,6
train_1139,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,0
train_1140,COC1CC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,0
train_1141,OCC1OC(OC2(CO)OC(CCl)C(O)C2O)C(O)C(O)C1O,6
train_1142,CCCc1nnc(NS(=O)(=O)[O-])s1.[Na+],6
train_1143,CCC(C)(CN(C)C)OC(=O)c1ccccc1.Cl,0
train_1144,CCCCNC(=O)C(C)Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,8
train_1145,CC(CC(=O)OC(C)C)NC(=O)C(N)CC(=O)O,6
train_1146,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,0
train_1147,CC1=CC(O)C2C(CC(C)=CCC1)OC(=O)C2(C)O,0
train_1148,NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccc(O)c2)cc1,6
train_1149,Cc1ccnc(NS(=O)(=O)[O-])c1.[Na+],3
train_1150,CN1C(=O)c2ccc([N+](=O)[O-])cc2S1(=O)=O,7
train_1151,O=C(NCCc1ccc(O)cc1)C(O)C(O)C(O)C(O)CO,8
train_1152,COCC(NC(=Nc1ccc(C#N)cc1)NCC(=O)O)c1ccccc1,6
train_1153,CC(C)=CC1OC(C)(C)C2CC3C(=O)C(C(=O)C(C)C)=C(O)C3(O)C12O,0
train_1154,OCC(O)C(O)C(O)C(O)CO,6
train_1155,O=C1[N-]S(=O)(=O)c2ccccc21.[K+],6
train_1156,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,0
train_1157,Cc1ccccc1NC(N)=O,7
train_1158,CCCCc1ccc(NS(=O)(=O)[O-])cc1.[Na+],3
train_1159,N#Cc1ccc(NC(=NC2CCCCCCC2)NCc2nnn[nH]2)cc1,6
train_1160,O=S(=O)([O-])Nc1cccc2cnccc12.[Na+],3
train_1161,CCOc1ccc(NC(N)=O)cc1,6
train_1162,CCCCCC(C)NS(=O)(=O)[O-].[Na+],3
train_1163,N#Cc1ccc(N=C(NCC(=O)O)Nc2cccc(Cl)c2)cc1,6
train_1164,CC(C)=CCCC(C)=CC=O,2
train_1165,O=C(C=Cc1ccc(O)c(O)c1)Nc1ccc(O)cc1C(=O)O,0
train_1166,CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(O)C12)C(C)C3=O,0
train_1167,CC(=O)NCC(C)C,0
train_1168,[Cl-].[K+],4
train_1169,COc1ccc2c(c1O)CCC21SCc2ccccc2S1,7
train_1170,O=S(=O)([O-])Nc1ccccc1N1CCCCC1.[Na+],3
train_1171,O=C(O)C1CC(O)CN1,6
train_1172,CCCCCC=CC(=O)CCc1ccc(O)c(OC)c1,1
train_1173,CC1CCCC(NS(=O)(=O)[O-])C1.[Na+],6
train_1174,COc1ccc(C2SCc3ccccc3S2)cc1O,6
train_1175,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C3,6
train_1176,CCCc1ccc([N+](=O)[O-])cc1N,6
train_1177,O=C(O)CCC(NCC1(O)OCC(O)C(O)C1O)C(=O)O,8
train_1178,COc1cc(O)c2c(c1C(=O)C=Cc1ccc(O)cc1)OC(C)(C)CC2,0
train_1179,O=c1c(OC2CC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0
train_1180,CCOc1ccc2c(c1)S(=O)(=O)NC2=O,7
train_1181,OCC12OCC(O1)C(O)C(O)C2O,6
train_1182,OCC1OC(OC2C(CO)OC(OC3(CO)OC(CO)C(O)C3O)C(O)C2O)C(O)C(O)C1O,6
train_1183,O=S(=O)([O-])Nc1nc2ccccc2s1.[Na+],5
train_1184,CCC(NC)c1ccccc1OC.Cl,0
train_1185,NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)O,8
train_1186,COc1cc2c(cc1OC)C1c3ccc(O)c(OC)c3OCC1(O)C2,7
train_1187,O=S(=O)([O-])N(c1cccc2ccccc12)S(=O)(=O)[O-].[Na+].[Na+],0
train_1188,CC1C2CC(O)C3C(C2)(C(=O)OC2CCC(C)(C)C4C(O)OCC243)C1O,0
train_1189,O=COCCc1ccccc1,2
train_1190,CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1.[Cl-],0
train_1191,Oc1ccc(C2OCc3ccccc3S2)cc1O,6
train_1192,O=C1NS(=O)(=O)c2c(Cl)cccc21,2
train_1193,CC1=COS(=O)(=O)[N-]C1=O.[Na+],6
train_1194,CC(NC(=O)C(N)CC(=O)O)NC(=O)C1C(C)(C)CCC1(C)C,6
train_1195,COC(C)C1CC=C(C)CC1,6
train_1196,CC(NC(=O)c1ccccc1)NC(=O)C(N)CC(=O)O,6
train_1197,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0
train_1198,OCC1(O)OC(CCl)C(O)C1O,6
train_1199,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0
train_1200,CC1=C(C)C(=O)NS(=O)(=O)O1,6
train_1201,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0
train_1202,CCN(CC)CC(=O)Nc1c(C)cccc1C,0
train_1203,CCOc1ccc2nc(NS(=O)(=O)[O-])sc2c1.[Na+],3
train_1204,COCC(C)(OC)C1CC=C(C=NO)CC1,0
train_1205,N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCC2)cc1,6
train_1206,CCC=CCC=CCC=CCCCCCCCC(=O)O,0
train_1207,O=c1cc[nH]c(=S)[nH]1,0
train_1208,CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(=O)O,6
train_1209,C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0
train_1210,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1.[Na+],0
train_1211,CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(CC(C(C)(C)O)C3(C)C)(C1=O)C2=O,0
train_1212,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+].[Na+].[Na+],8
train_1213,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1CCC(C)CC1,6
train_1214,CC1=C(C)C(=O)[N-]S(=O)(=O)O1.[Na+],6
train_1215,CC(C)c1ccc(NS(=O)(=O)[O-])cc1.[Na+],6
train_1216,CCC(=O)OCC(C)NC(=O)C(N)CC(=O)O,6
train_1217,CC(=O)OCC1OC(OCC2OC(OC3(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C3OC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0
train_1218,CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0
train_1219,COC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,6
train_1220,CC(C)C(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,6
train_1221,CCOC(=O)C=Cc1ccc(O)c(OC)c1,0
train_1222,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1.Cl.Cl,0
train_1223,Cl.NCCCC(N)C(=O)NCCC(=O)O,4
train_1224,CCC(C)(C)NS(=O)(=O)[O-].[Na+],3
train_1225,Cn1nnnc1NC(=Nc1ccc(C#N)cc1)NC1CCCCCCC1,6
train_1226,COc1ccc2c(c1)S(=O)(=O)NC2=O,7
train_1227,Cc1cccc(N=C(NCC(=O)O)NC(C)c2ccccc2)c1,6
train_1228,CCCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,6
train_1229,CC(C)c1csc(NS(=O)(=O)[O-])n1.[Na+],2
train_1230,Nc1ncc([N+](=O)[O-])s1,0
train_1231,COc1ccc(C2OCc3ccccc3S2)cc1O,6
train_1232,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
train_1233,CCC(C)c1nnc(NS(=O)(=O)[O-])s1.[Na+],3
train_1234,Cc1nc(NS(=O)(=O)[O-])ccc1Br.[Na+],0
train_1235,O=C(O)c1ccc(C(=O)c2ccccc2C(=O)O)cc1,7
train_1236,COc1ccc(CCc2ccccc2CO)cc1O,6
train_1237,O=C(O)c1ccccc1C(=O)c1ccccc1,7
train_1238,O=S(=O)(O)ON=C(Cc1c[nH]c2ccccc12)SC1OC(CO)C(O)C(O)C1O,0
